"SellerID","Vendor","City","ZipCode","Country"
"9627250","Direkt Automobile Trier","Trier","54294","NULL"
"33986898","Private Offer","Hannover","30459","Germany"
"9640630","Kraftfahrzeuge Andreas Vogg","Siegertshofen","86850","NULL"
"27447189","Private Offer","durbuy","6940","Belgium"
"15012379","OPTIMECAR","ALGARROBO COSTA","29750","NULL"
"14051057","Private Offer","Berlin","13503","Germany"
"29726162","Private Offer","Piding","83451","Germany"
"15175145","Icar Auto Srl","Castel San Giorgio - Salerno - SA","84083","NULL"
"8611413","Private Offer","Nordenham","26954","Germany"
"1426033","Private Offer","Birkenfeld","97834","Germany"
"34371601","Private Offer","Bad Bellingen","79415","Germany"
"33737432","Private Offer","Mühlhausen/Thüringen","99974","Germany"
"14671482","Auto Stolz","Kößlarn","94149","NULL"
"26719854","Private Offer","Hanau","63452","Germany"
"30448500","carport multimarkenautohaus GmbH","Villingen-Schwenningen","78052","NULL"
"32471083","Private Offer","Frontenhausen","84160","Germany"
"10623148","Bike & Car","Vasto - Ch","66054","NULL"
"3835586","AHB Autohaus Bergstraße GmbH","Pfungstadt","64319","NULL"
"16333039","Ams Automobile","Barsinghausen ( bei Hannover )","30890","NULL"
"11878572","Valore Srl","Torino","10134","NULL"
"5315","Auto Zentrum Eickholt","Mülheim an der Ruhr","45472","NULL"
"30725107","VTG-Musli Automobile","Bremerhaven","27576","NULL"
"17602","ProCar","Achim","28832","NULL"
"33439456","Gromzick Automobile","Trier","54293","NULL"
"27616334","Private Offer","Neudenau","74861","Germany"
"23631128","Private Offer","Sarego","36040","Italy"
"31557173","Private Offer","MB Bladel","5531","Netherlands"
"6576701","Private Offer","Madrid","28050","Spain"
"28550397","Private Offer","Berlin","10243","Germany"
"24869571","Private Offer","Ingolstadt","85051","Germany"
"12142154","Private Offer","Taufkirchen","84416","Germany"
"18689267","Alian Automobilhandel","Passau","94036","NULL"
"33426876","Private Offer","Limburgerhof","67117","Germany"
"21727330","Christophers & Heiners Autogalerie","Schifferstadt","67105","NULL"
"33801714","Private Offer","RK Noordwijk.","2202","Netherlands"
"31651850","Mensink Auto's","HJ KALLENKOTE","8345","NULL"
"34388002","Private Offer","Siegen","57080","Germany"
"34407882","Private Offer","Albacete","02005","Spain"
"31198428","Nuovamotors","Pistoia - Pt","51100","NULL"
"20169510","Private Offer","Potsdam","14471","Germany"
"34279379","Private Offer","Karlsbad","76307","Germany"
"31072963","Next-Car di Pierpaolo Deriu","Buccinasco - Mi","20090","NULL"
"24590540","pkw-ankauf24.de","Oberhausen","46049","NULL"
"7680268","Private Offer","Porto Torres","07046","Italy"
"20526047","Private Offer","lecce","73100","Italy"
"29036984","Private Offer","Tarragona","43001","Spain"
"31697075","Private Offer","Madrid","28043","Spain"
"18347518","Private Offer","Dornbirn","6850","Austria"
"6959128","Private Offer","Regensburg","93053","Germany"
"3450271","Auto-Egloffstein","Neunkirchen","91077","NULL"
"26655378","Private Offer","Nürnberg","90431","Germany"
"18425636","Private Offer","Fügen","6263","Austria"
"6151641","Futurauto Srl","Mantova - Mn","46100","NULL"
"17646117","City Automobile","Berlin","10625","NULL"
"11019249","Dem Automobile","Göppingen","73037","NULL"
"5041468","Auto Frey GmbH","Gersthofen","86368","NULL"
"20018553","Auto Italia Srls","Verdello - Bergamo - Bg","24049","NULL"
"21844351","Autohaus an der Burg GmbH & Co. KG","Friedberg","61169","NULL"
"16143906","Westerbarkei Auto - Teile - Technik","Herzebrock","33442","NULL"
"22506685","Private Offer","Wien","1100","Austria"
"21879","Autohaus Diker","Hückelhoven","41836","NULL"
"20951","Autohaus Schmid GmbH","Elzach","79215","NULL"
"4054","Betz-Automobile GmbH & Co. KG","Ostfildern","73760","NULL"
"25317194","Autohaus Tabor GmbH","Achern","77855","NULL"
"21713956","Auto Company UG","Salzgitter","38226","NULL"
"31707908","Private Offer","Bexbach","66450","Germany"
"32511552","Private Offer","Markgröningen","71706","Germany"
"28361700","Private Offer","Buchen (Odw.)","74722","Germany"
"28897538","Private Offer","Burgos","09006","Spain"
"18839735","Private Offer","Sant Arpino","81030","Italy"
"15152695","Private Offer","Goslar","38644","Germany"
"34033251","Private Offer","Nice","06000","France"
"28324884","Private Offer","Roma","00138","Italy"
"28492593","Private Offer","Bolanden","67295","Germany"
"33571953","Private Offer","Sasbachwalden","77887","Germany"
"16055226","Private Offer","Friedberg","86316","Germany"
"23269141","Private Offer","Malsch","76316","Germany"
"18511115","Private Offer","Pétange","4743","Luxembourg"
"23577","Auto-Stern","Hückelhoven","41836","NULL"
"33840099","Private Offer","Wien","1210","Austria"
"32906840","Private Offer","Hannover","30659","Germany"
"6831316","L-Cars","Düsseldorf","40237","NULL"
"11763253","Private Offer","Marktoberdorf","87616","Germany"
"33825437","Private Offer","Werne","59368","Germany"
"34023745","Private Offer","Montecatini Terme","51016","Italy"
"5748460","Private Offer","ROMA","00189","Italy"
"33124365","Private Offer","Casale Monferrato","15033","Italy"
"32873617","Private Offer","OR","09070","Italy"
"24687159","Private Offer","Krefeld","47804","Germany"
"30436029","Private Offer","Augsburg","86199","Germany"
"17519852","CGS-Automobile","Mainz-Kostheim","55246","NULL"
"34507409","Private Offer","Wörnitz","91637","Germany"
"34486477","OSNA-AUTOHOF","Osnabrück","49090","NULL"
"25190583","Mabo Cars V.O.F.","Sint-Laureins (Kaprijke)","9980","NULL"
"31709948","Private Offer","willebroek","2830","Belgium"
"23432118","Private Offer","Heubach","73540","Germany"
"6010","Autohaus Kaltenbach GmbH & Co. KG","Wipperfürth","51688","NULL"
"14723535","Private Offer","Zirndorf","90513","Germany"
"12025","Nuova Nordaffari Srl","Brusnengo - Biella - Bi","13862","NULL"
"23466994","Private Offer","Speyer","67346","Germany"
"27126","M + M Automobile","Miltenberg","63897","NULL"
"34525235","Private Offer","Wentorf","21465","Germany"
"34113974","Private Offer","Baesweiler","52499","Germany"
"33815078","Private Offer","Ludwigsburg","71638","Germany"
"6191988","Private Offer","Weiden","92637","Germany"
"13176358","Private Offer","Capannori","55010","Italy"
"32608171","Private Offer","roma","00148","Italy"
"12445426","Auto31 Srl","Verona - Vr","37136","NULL"
"32080623","Private Offer","Berg","82335","Germany"
"16529173","Private Offer","Zirndorf","90513","Germany"
"14376460","Private Offer","Hannover","30163","Germany"
"13496","Auto Flarer Srl","Lagundo - Bz","39022","NULL"
"2401887","Landau Automobile","Lübeck","23554","NULL"
"33793974","Private Offer","dammartin en goele","77230","France"
"27277","Autohaus Nikolai Garagen GmbH","Hannover - Lahe","30659","NULL"
"27820022","Private Offer","Hiddenhausen","32120","Germany"
"15483606","Kfz-Handel Sami Slag","Holzgerlingen","71088","NULL"
"22011","Autohaus Berlenbach GmbH","Bergisch Gladbach","51465","NULL"
"30284660","Private Offer","Balzheim","88481","Germany"
"4942","ACG bvba","Geel","2440","NULL"
"33681512","Private Offer","Merate","23807","Italy"
"25273957","Private Offer","Basiano","20060","Italy"
"10863278","Garage De Smet","Adegem","9991","NULL"
"11707","AUTOS LORENTE VALENCIA","ALFAFAR","46910","NULL"
"19690021","MAYs Autogalerie GmbH","Rosenfeld","72348","NULL"
"31344498","Wiveda GmbH","Soltau","29614","NULL"
"17089263","Automobile Yavuz","Neuss","41460","NULL"
"22289143","Private Offer","Kleinostheim","63801","Germany"
"30105880","F. van Dijk Automotive","AJ BUDEL-SCHOOT","6023","NULL"
"29778067","Auto Totaal Service Valkenswaard","XP Valkenswaard","5555","NULL"
"28178967","STEINBECK AUTOMOBILE","Altlussheim","68804","NULL"
"19643807","Pachimotors di Quitadamo Pasquale Federico","Monza - Monza Brianza","20900","NULL"
"19446201","Private Offer","Althengstett","75382","Germany"
"34222534","Private Offer","Zaragoza","50006","Spain"
"33803341","Private Offer","Lacchiarella","20084","Italy"
"11592192","Private Offer","Truccazzano","20060","Italy"
"32767221","Private Offer","Bedonia","43041","Italy"
"17076320","Auto-Service Rüdinger","Aglasterhausen","74858","NULL"
"2895839","Auto Tatar GmbH","Ebergassing","2435","NULL"
"32723916","Private Offer","Stuttgart","70563","Germany"
"7064674","Private Offer","Falkensee","14612","Germany"
"13203712","Private Offer","Seligenstadt","63500","Germany"
"10865629","Private Offer","Kumhausen","84036","Germany"
"25610382","Private Offer","Madrid","28023","Spain"
"18242079","Private Offer","Alessandria","15121","Italy"
"32773775","Private Offer","Dorsten","46282","Germany"
"5709","Autohaus Royal GmbH","Berlin","12103","NULL"
"22060878","Private Offer","Caselle torinese","10072","Italy"
"23383254","Auto Wäger GmbH","Rankweil","6830","NULL"
"33888971","Private Offer","Nürnberg","90478","Germany"
"23464","Automobile Nebi","Pfaffenhofen","85276","NULL"
"14200455","Garage Dome VO","Clermont Ferrand","63000","NULL"
"7567","Karabelen Car","Pommeroeul","7322","NULL"
"23456789","Private Offer","Griesheim","64347","Germany"
"15252037","Autoservice Halbig","Bad Kissingen","97688","NULL"
"7593","Garage Pierre SPRL","Onhaye-Dinant-Namur","5520","NULL"
"13945889","Private Offer","KE Heeze","5591","Netherlands"
"17984837","Autocenter Schweinfurt","Niederwerrn","97464","NULL"
"32507423","Private Offer","Milano","20144","Italy"
"22222","Beck Automobile","Leinfelden-Echterdingen","70771","NULL"
"33988009","Private Offer","Pfarrkirchen","84347","Germany"
"10152256","Private Offer","Bad Wurzach","88410","Germany"
"7151676","Private Offer","Erlensee","63526","Germany"
"24902985","Private Offer","Euskirchen","53879","Germany"
"15621412","Sportwagenzentrum OWL GmbH","Bielefeld","33647","NULL"
"8368653","Autoelite Am Srl","Baschi - Terni - Tr","05023","NULL"
"14442349","Mossinkoff Auto","NS IJMUIDEN","1971","NULL"
"33860103","Private Offer","Lebach","66822","Germany"
"24231206","DCARS SPAIN","TORROX","29770","NULL"
"25955066","Private Offer","Milano","20090","Italy"
"28769496","Private Offer","Hamburg","22159","Germany"
"12615","Klasseuno Srl","Genova - Ge","16152","NULL"
"9304405","Private Offer","bilbao","48015","Spain"
"6416561","Bosch Car Service van Kuyk","PC SCHAGEN","1742","NULL"
"17135334","Private Offer","Bari","70124","Italy"
"12077599","CERDAN OCCASION","CASTELNAU LE LEZ","34170","NULL"
"34424488","Private Offer","Hohen Neuendorf","16540","Germany"
"18327770","Private Offer","München","80335","Germany"
"3323197","AUVERGNE AUTO","Aurillac","15000","NULL"
"27017428","Private Offer","Dortmund","44329","Germany"
"4996095","Autohaus Louis Dresen GmbH","Euskirchen","53881","NULL"
"26952","ASP Autosalon Berlin GmbH","Berlin","13581","NULL"
"30635068","Eisenwerk Qualitäts Automobile","Schwelm","58332","NULL"
"4830049","Denicar Spa","Milano - Mi","20100","NULL"
"21078661","Automobile Swoboda Neumarkt GmbH","Neumarkt am Wallersee","5202","NULL"
"34470283","Private Offer","Bisamberg","2102","Austria"
"27605511","Kamux Auto GmbH","Wentorf bei Hamburg","21465","NULL"
"3215132","LM AUTO","GAGNY","93220","NULL"
"34510745","Private Offer","Wollershausen","37434","Germany"
"20665479","Private Offer","Bracciano","00062","Italy"
"33208200","Private Offer","Torino","10149","Italy"
"20077","AS-Automobile","Dachau","85221","NULL"
"14618342","Private Offer","Altamura","70022","Italy"
"14248417","MC Automobile","Essen","45309","NULL"
"1423345","Private Offer","Lecce","73100","Italy"
"16298845","Autohaus Gencer","Ronnenberg","30952","NULL"
"16337864","Autobedrijf Karimo","CD ZANDVOORT","2041","NULL"
"34233896","Private Offer","munchen","81373","Germany"
"3835128","Konto gehackt habe keine Autos","Köln","51149","NULL"
"33876169","Private Offer","Alhama de Murcia","30840","Spain"
"31097831","Private Offer","München","80638","Germany"
"31795083","GP Cars International GmbH","Wietmarschen","49835","NULL"
"3882544","Pat Automobile","Gersfeld OT Hettenhausen","36129","NULL"
"10616","Dekrie Auto's B.V.","PS OISTERWIJK","5061","NULL"
"32986616","Private Offer","bari","70124","Italy"
"30401559","Private Offer","Essen","45356","Germany"
"24002334","Private Offer","Willich","47877","Germany"
"32553465","Private Offer","Ugíjar","18494","Spain"
"30624954","Private Offer","Orta Nova","71045","Italy"
"19831909","Private Offer","Uder","37318","Germany"
"30572721","Private Offer","Fondi","04022","Italy"
"33902376","Private Offer","Babenhausen","64832","Germany"
"29795555","Private Offer","Herscheid","58849","Germany"
"10336928","Güzel Automobile","Schönaich","71101","NULL"
"12740","Grand Prix Srl","Villanova - Bo","40055","NULL"
"20089665","Autohaus Performance","Berlin","12309","NULL"
"13425135","Private Offer","Gallspach","4713","Austria"
"20759955","MZ Automobile","Groß-Gerau","64521","NULL"
"22433","Kopold Kfz GmbH","Brunnen","86564","NULL"
"33397148","Private Offer","San Giovanni Rotondo","71013","Italy"
"34059133","Private Offer","Liège","4000","Belgium"
"22385965","Private Offer","Duisburg - Walsum","47178","Germany"
"17727344","AK-automobile","Seelze","30926","NULL"
"28120788","Private Offer","lucera","71036","Italy"
"34416535","Private Offer","Bergamo","24010","Italy"
"24175","Auto-Forum Hulb","Böblingen","71034","NULL"
"22820046","Private Offer","Düsseldorf","40472","Germany"
"19437088","KFZ Sander","Ergolding","84030","NULL"
"34424041","Private Offer","Würzburg","97076","Germany"
"9067","Autobedrijf Jos Enthoven","LN BRIELLE","3232","NULL"
"32543547","Autohaus Euler Mühlheim GmbH","Mühlheim am Main","63165","NULL"
"2624832","David Automobile","Kreuzau","52372","NULL"
"28752381","Private Offer","Heinsberg","52525","Germany"
"2860589","Kalkan Automobile GmbH","Aschaffenburg","63743","NULL"
"19721899","Private Offer","Livry-Gargan","93190","France"
"3022037","Toroauto Srl","Varallo Sesia - Vercelli - Vc","13019","NULL"
"12494778","Private Offer","carovigno","72012","Italy"
"34362969","Private Offer","Dilbeek","1700","Belgium"
"20774170","Private Offer","Aarschot","3200","Belgium"
"17912690","Mister CAR","Sindelfingen","71065","NULL"
"32601361","Private Offer","Hornberg","78312","Germany"
"28689750","Private Offer","Salerno","84132","Italy"
"34434393","Private Offer","Steinhagen","33803","Germany"
"34321041","Private Offer","Antwerpen","2060","Belgium"
"33836005","Private Offer","Linz","4030","Austria"
"33714842","Private Offer","chiusa di san michele","10050","Italy"
"14906648","Private Offer","DEN HAAG","2542KP","Netherlands"
"34616","Autohandel Jochen Weinert","Dresden","01239","NULL"
"32647050","Private Offer","Paderborn","33100","Germany"
"34415776","Private Offer","Bad Waldsee","88339","Germany"
"30523285","BeMoSo GmbH","Berlin","12347","NULL"
"33713461","Private Offer","Oberboihingen","72644","Germany"
"33373601","Tfc srls","Roma RM","00166","NULL"
"34321","Di Fant Auto Srl Unipersonale","Fagagna - Udine - UD","33034","NULL"
"31406725","Private Offer","Teisendorf","83317","Germany"
"12090","Okay Cars Srl","Quattro Castella - Reggio Emilia - Re","42020","NULL"
"20202837","Alecar di Gardoni Alessio","Montirone - Brescia - BS","25010","NULL"
"26082494","Automobile PREINING","Wels","4600","NULL"
"17681802","Private Offer","Colorno","43052","Italy"
"22606834","Private Offer","Köln","50858","Germany"
"22520280","Private Offer","Bad Berka","99438","Germany"
"22495","Autogalerie Kum GmbH","Fürth","90763","NULL"
"8598637","Private Offer","Lanzenkirchen","2821","Austria"
"12404250","Private Offer","CONCO","36046","Italy"
"33495097","Private Offer","Fürstenfeldbruck","82256","Germany"
"9432803","Private Offer","castelrosso","10034","Italy"
"34280360","Private Offer","Valentigney","25700","France"
"23923429","Private Offer","Berlin","14167","Germany"
"29570799","Safecars","Merignac","33700","NULL"
"32174770","Private Offer","Sint-Truiden","3800","Belgium"
"17270185","Private Offer","Rodengo-Saiano","25050","Italy"
"9855217","Euroservizi Srl","Brescia BS","25135","NULL"
"33219434","Private Offer","Valencia","46015","Spain"
"21219257","Private Offer","Schwechat","2320","Austria"
"10596207","Private Offer","Nuoro","08100","Italy"
"24066176","Private Offer","bad dürrheim","78073","Germany"
"5930174","Private Offer","DOncols","9647","Luxembourg"
"12701544","Guidi Car Srl","Lucca - Lu","55100","NULL"
"21456621","Private Offer","Münster","48153","Germany"
"29624650","Private Offer","Sassuolo","41049","Italy"
"24042","Autohaus PKW-Koeln GmbH","Kerpen","50171","NULL"
"26131542","Private Offer","kufstein","6330","Austria"
"7548326","Lea Car Srl","Saronno - Varese","21047","NULL"
"15106306","Private Offer","Freilassing","83395","Germany"
"3559475","Autobedrijf Peeters","AC NEER","6086","NULL"
"33080517","FLEXICAR BILBAO","Iurreta","48215","NULL"
"16058806","Autobryl","Gelsenkirchen","45884","NULL"
"28262169","Private Offer","Lüneburg","21335","Germany"
"34307461","Private Offer","Rotenburg","36199","Germany"
"10082153","Private Offer","Saint-Ghislan","7330","Belgium"
"16852814","Autocentrum Amersfoort","PN AMERSFOORT","3812","NULL"
"25133587","Private Offer","Plesio","22010","Italy"
"18904862","Private Offer","Röttenbach","91341","Germany"
"29319896","Private Offer","Modena","41125","Italy"
"23503011","Private Offer","Scorzè","30030","Italy"
"34305625","Private Offer","Isernia","86170","Italy"
"9630375","Private Offer","Galliera Veneta","35015","Italy"
"23792760","Private Offer","Mariano comense","22066","Italy"
"3213900","La Modecar Srl","Carpi – Modena – Mo","41012","NULL"
"9378425","Private Offer","VIGO","36204","Spain"
"32541347","Private Offer","Schifferstadt","67105","Germany"
"19474101","Schlereth KFZ Meisterbetrieb","Niederwerrn","97464","NULL"
"33442070","Private Offer","Langerwehe","52379","Germany"
"3473702","Autohaus Harz OHG","Halberstadt","38820","NULL"
"34521167","Private Offer","München","81632","Germany"
"21924","Auto-Center-Bocholt","Bocholt","46395","NULL"
"9015908","Private Offer","Bielefeld","33659","Germany"
"21097007","Private Offer","barletta","76121","Italy"
"32071485","Private Offer","Schwaz","6130","Austria"
"24682897","Private Offer","Reichenbach","08468","Germany"
"10316","Autobedrijf Wil van der Tol","GZ KAMERIK","3471","NULL"
"31377971","YOUR'S CAR","Aiseau-Presles","6250","NULL"
"26445527","Private Offer","Pfullendorf","88638","Germany"
"30718774","Private Offer","Wattrelos","59150","France"
"1054257","Private Offer","Tengen","78250","Germany"
"6769801","MS Automobile","Calw","75365","NULL"
"28754151","Private Offer","Mühltal","64367","Germany"
"8411393","King Car GmbH","Viersen","41749","NULL"
"8158758","Private Offer","Roma","00146","Italy"
"14035687","Private Offer","EL Deventer","7413","Netherlands"
"31110223","Private Offer","Schweinfurt","97422","Germany"
"33029391","Private Offer","Asti","14100","Italy"
"32601770","Private Offer","Trento","38121","Italy"
"24243101","Private Offer","Torino","10026","Italy"
"33681150","Private Offer","Nürnberg","90431","Germany"
"17667885","Private Offer","Scafati","84018","Italy"
"16915866","Autohaus Kempten","Kempten","87437","NULL"
"8464233","Auto Kamphof","TN HOLLANDSCHEVELD","7913","NULL"
"2825046","Auto Jessen","Flensburg-Weiche","24941","NULL"
"33589","H&M Cars","Amorbach","63916","NULL"
"14069482","Automobile Shibly","Dillingen","66763","NULL"
"33697635","Private Offer","Delmenhorst","27751","Germany"
"10285501","Private Offer","Antwerpen","2660","Belgium"
"33247189","Private Offer","Schönenberg-Kübelberg","66901","Germany"
"477666","Private Offer","Leutkirch","88299","Germany"
"6685140","G.O. Cars","Hörsching","4063","NULL"
"18972806","Private Offer","Kaltenengers","56220","Germany"
"32259610","Private Offer","ROTTERDAM","3012BC","Netherlands"
"33172867","Private Offer","Deuil-la-Barre","95170","France"
"34447569","Private Offer","Duingen","31089","Germany"
"33522720","Private Offer","favara","92026","Italy"
"3022037","Toroauto Srl","Varallo Sesia - Vercelli - Vc","13019","NULL"
"14202","USAUTO","COLLADO VILLALBA","28400","NULL"
"6289653","Private Offer","Fußach","6972","Austria"
"13416603","Cargentur GmbH","Starnberg","82319","NULL"
"29272363","BLH MOTOR 2017","Caldas de Montbui","08140","NULL"
"2924983","Autoland Salzburg","Salzburg","5020","NULL"
"13401273","Private Offer","Vaals","6291VG","Netherlands"
"33997547","Private Offer","Krefeld","47798","Germany"
"26023469","MMGW GmbH","Bickenbach","64404","NULL"
"32678167","Private Offer","Calascibett","94010","Italy"
"22567503","Private Offer","Zwölfaxing","2322","Austria"
"33432028","Private Offer","Lyon","69001","France"
"33411355","Private Offer","Stolberg","52222","Germany"
"33723095","Private Offer","Cosenza","87100","Italy"
"17552","Autohaus Schaumberger GmbH","Landsberg am Lech","86899","NULL"
"27562420","Private Offer","EP SLIEDRECHT","3361","Netherlands"
"32889499","Private Offer","Gröbenzell","82194","Germany"
"21464210","Private Offer","Himberg","2325","Austria"
"34088449","Automotores Atlantico","SANTA CRUZ DE TENERIFE","38639","NULL"
"34027671","Private Offer","Formigine","41043","Italy"
"34061372","Private Offer","puerto del rosario","35600","Spain"
"4882506","GARAGE DES SPORTS","LONS LE SAUNIER","39000","NULL"
"34464333","Private Offer","Milano","20162","Italy"
"33573408","Private Offer","Rüsselsheim","65428","Germany"
"5196532","Private Offer","Solofra","83029","Italy"
"21560090","Private Offer","Edling","83533","Germany"
"16482857","Private Offer","Loreggia","35010","Italy"
"33485050","Chiappa Simonetta - Link Motors Gallarate1","Solbiate Arno - Varese - VA","21048","NULL"
"34328343","Private Offer","La Louvière","7100","Belgium"
"31292870","Private Offer","Legnano","20025","Italy"
"15800200","Privilège Service Automobile","Alleur Ans","4432","NULL"
"32494983","Private Offer","Blaubeuren","89143","Germany"
"11305185","Umbria Motor Srl","Foligno - Perugia","06034","NULL"
"5786500","Private Offer","Foiano Della Chiana","52045","Italy"
"16875138","Private Offer","mannheim","68305","Germany"
"33586808","Private Offer","Anagni","03012","Italy"
"15862505","Fischer Automobile","München","80687","NULL"
"28259920","Private Offer","Gailingen","78262","Germany"
"24186127","Private Offer","Firenze","50051","Italy"
"25781258","Private Offer","Varese","21043","Italy"
"8265970","AFW Autoforum Wandsbek GmbH","Geesthacht bei Hamburg","21502","NULL"
"20588122","Private Offer","Treviso","31100","Italy"
"32904660","Autohaus Koman","Hannover","30165","NULL"
"32849388","Private Offer","AR Apeldoorn","7336","Netherlands"
"30318531","Private Offer","caronia","98072","Italy"
"33282797","Private Offer","Treuchtlingen","91757","Germany"
"27617313","Private Offer","Landen","3404","Belgium"
"24745728","Autohaus Rifberg GmbH","Bielefeld","33602","NULL"
"26961478","Private Offer","Moorenweis","82272","Germany"
"26170","Bartels-Automobile.de GmbH & Co.KG","Fuhrberg","30938","NULL"
"3022830","R&D Autohandel","Aschaffenburg","63741","NULL"
"33317494","Private Offer","Offenburg","77654","Germany"
"33120209","Private Offer","Piacenza","29121","Italy"
"26269567","Private Offer","Göppingen","73033","Germany"
"23302632","Cioffi Alberto","Cazzago San Martino - Brescia - BS","25046","NULL"
"1036508","Private Offer","Kaiserslautern","67659","Germany"
"14715","AUTOMOCION CARDEDEU, S.L.","Cardedeu","08440","NULL"
"31138395","Private Offer","bilbao","48900","Spain"
"20997367","Private Offer","Kufstein","6330","Austria"
"11604268","Private Offer","Messina","98035","Italy"
"23852035","Private Offer","Sada","15160","Spain"
"32519","Gge Autoccasion 29 Brest","Brest","29200","NULL"
"20343049","Autoeasy Draguignan","Draguignan","83300","NULL"
"14405951","AUTOSPORT","ARRAS","62000","NULL"
"7850676","MS Automobili Srl","Torino - To","10100","NULL"
"32878850","Private Offer","Großpetersdorf","66271","Germany"
"27144821","Private Offer","Krefeld","47839","Germany"
"7290246","A.S. Autohandel","Essen","45329","NULL"
"32628990","Private Offer","Chassieu","69680","France"
"25466772","Private Offer","Neu-Anspach","61267","Germany"
"30496494","MTM Automobile in Horb a.N","Horb am Neckar","72160","NULL"
"3834328","Wolfgang Keller","Schifferstadt","67105","NULL"
"20051612","Private Offer","Gelsenkirchen","45881","Germany"
"32927370","Private Offer","Milano","20133","Italy"
"34225668","Private Offer","Nauheim","64569","Germany"
"16088847","Autohandel Sebastian Majer","Hamburg","22043","NULL"
"23035050","Private Offer","Schwanau","77963","Germany"
"33514719","Private Offer","Gelsenkirchen","45888","Germany"
"14413212","Autohaus Lux","Hilden","40721","NULL"
"28697194","Private Offer","Friedrichshafen","88045","Germany"
"20152368","Kfz-Meisterbetrieb Ahmad","Lampertheim","68623","NULL"
"33829061","Private Offer","Neustadt an der Weinstraße","67433","Germany"
"28127126","Private Offer","Hösbach","63768","Germany"
"20385194","Private Offer","Mühlhausen","69242","Germany"
"25670033","Private Offer","Heringen","36266","Germany"
"11886835","KS Automarkt GmbH","Essen","45326","NULL"
"20043945","APE Auto Park ESSEN","Essen","45141","NULL"
"13029365","Private Offer","Madrid","28036","Spain"
"15296473","Steurer Automobile GmbH","Senden","89250","NULL"
"33028854","Private Offer","Aarschot","3201","Belgium"
"13285027","Private Offer","Wien","1110","Austria"
"22269245","Private Offer","Pettenbach","4643","Austria"
"15557057","Private Offer","Burgstetten","71576","Germany"
"29179942","Private Offer","Westerkappeln","49492","Germany"
"3085813","Auto Tekin","München","81667","NULL"
"6534","Autohaus ""An der Schmiede""","Frohburg","04654","NULL"
"34001641","Private Offer","Bad Wörishofen","86825","Germany"
"4951834","GBA Cars","Asse","1730","NULL"
"29572698","Robert Kaeding","Griesstaett","83556","NULL"
"26146","Kurt Stricker GmbH & Co. KG","Horn-Bad Meinberg","32805","NULL"
"19578276","Autohaus Am See","Dortmund","44263","NULL"
"17564885","Private Offer","Bergisch Gladbach","51429","Germany"
"21710","J & T Automobile","Harrislee","24955","NULL"
"3215598","Bavarian Motor Cars GmbH","Würzburg","97076","NULL"
"17984837","Autocenter Schweinfurt","Niederwerrn","97464","NULL"
"32685256","M&M Automobile","Nürnberg","90469","NULL"
"3835400","ATGM","Frankfurt","60314","NULL"
"30180645","Auto Merovci","Hagen","58099","NULL"
"9266605","Zimmermann Automobile","Lüdenscheid","58515","NULL"
"10754","Verhoeven Auto's","GV DEN BOSCH","5223","NULL"
"27008913","Private Offer","Vigevano","27029","Italy"
"9433324","Private Offer","Padova","35013","Italy"
"29457222","Private Offer","Feldkirchen Bei Graz","8073","Austria"
"12506859","Private Offer","Luxemburg","4972","Luxembourg"
"19246","Autohaus Enes GmbH & Co.KG","Salach","73084","NULL"
"13562319","Private Offer","Larino","86035","Italy"
"10446139","Private Offer","WAVRE","1300","Belgium"
"22049647","SAG-Autohandelsgesellschaft mbH","Neustadt an der Weinstraße","67435","NULL"
"25627","Auto-Handel-Teltow","Teltow","14513","NULL"
"33862098","Private Offer","Vichten","9190","Luxembourg"
"33784532","Private Offer","Asperg","71679","Germany"
"32071689","Private Offer","Kühbach","86556","Germany"
"29642961","Private Offer","Bochum","44805","Germany"
"3649933","Mugnaini Auto Srl","Firenze - Fi","50100","NULL"
"27734887","Private Offer","Trintange","5460","Luxembourg"
"6189","Klaus Scheller GmbH","Bad Dürkheim","67098","NULL"
"12912053","Private Offer","Roma","00139","Italy"
"32861944","Private Offer","Creuzburg","99831","Germany"
"33086785","Private Offer","saint Etienne de saint geoirs","38590","France"
"4029690","GTAC","CLICHY SOUS BOIS","93390","NULL"
"15495212","Private Offer","Zellik","1731","Belgium"
"33369173","Private Offer","Mainz","55131","Germany"
"2275836","Sindik Automobile","Kirchheim/Teck","73230","NULL"
"3936662","Auto Liga München","München","81245","NULL"
"9168336","Private Offer","Predazzo","38037","Italy"
"18729789","Private Offer","Leverkusen","51381","Germany"
"21287","Autohaus Schodorf GmbH & Co KG","Stadtlauringen","97488","NULL"
"15554374","Autogalerie Süd e.K.","Waldshut-Tiengen","79761","NULL"
"27277","Autohaus Nikolai Garagen GmbH","Hannover - Lahe","30659","NULL"
"33735288","Private Offer","Bressanone","39042","Italy"
"3988498","Private Offer","Vallendar","56179","Germany"
"27751","Reinigungssysteme/ Autohandel","Hoppegarten","15366","NULL"
"17384704","Auto Totaal Twello","MH TWELLO","7391","NULL"
"32664250","Private Offer","Freirachdorf","56244","Germany"
"15919516","Private Offer","AMSTERDAM","1091TN","Netherlands"
"29086351","Autohaus Celik Premium Automobile","Remscheid","42859","NULL"
"34359142","Private Offer","Notzingen","73274","Germany"
